,question,answer,ground_truth
53,¿Es posible la discriminación en las relaciones laborales?,"Sí, es posible la discriminación en las relaciones laborales. Sin embargo, el artículo 17 del convenio colectivo establece que no se permitirá la discriminación en las relaciones laborales y que cualquier precepto, cláusula o decisión que resulte más favorable para las personas trabajadoras que la fijada en los convenios o acuerdos estatales será nulo y sin efecto. Además, se considerarán materias no negociables el periodo de prueba, las modalidades de contratación, la clasificación profesional, la jornada máxima anual de trabajo, el régimen disciplinario, las normas mínimas en materia de prevención de riesgos laborales y la movilidad geográfica.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?,"Sí, es posible la discriminación en las relaciones laborales. Sin embargo, el artículo 17 del convenio colectivo establece que no se permiten preceptos reglamentarios, cláusulas de convenios colectivos, pactos individuales o decisiones unilaterales del empresario que resulten más favorables para las personas trabajadoras que la fijada en los convenios o acuerdos estatales. Además, se consideran no negociables materias como el periodo de prueba, las modalidades de contratación, la clasificación profesional, la jornada máxima anual de trabajo, el régimen disciplinario, las normas mínimas en materia de prevención de riesgos laborales y la movilidad geográfica. El artículo 85 del convenio colectivo también permite regular materias económicas, laborales, sindical y otras que afecten a las condiciones de empleo y el ámbito de relaciones de los trabajadores y sus organizaciones representativas con el empresario y las asociaciones empresariales.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?,"Yes, it is possible to record work hours for employees. According to the provided context, an employer can do so using cash or a similar payment method through entities of credit, with prior notification to the company's committee or personnel delegates. The employee's salary will be maintained if the employer fails to provide work due to imputable obstacles, and the employee cannot be compensated for lost wages from other work they may have done. Additionally, the employer must provide information about future contracts, including the number of contracts, modes and types used, and part-time contract details, as well as subcontracting arrangements. Lastly, the employer must promote employees based on their work, following the terms set in a collective agreement or individual contract.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?,"Based on the provided context, here are the rights and obligations of a worker regarding safety and health at work:

Rights:
1. The worker has the right to effective protection in matters of safety and health at work.
2. The worker is entitled to observe legal and regulatory measures for safety and health at work.
3. The worker has the right to be informed about any dangers or risks present in the workplace.

Obligations:
1. The worker must comply with the safety and health regulations, as well as any collective bargaining agreements, and take appropriate actions if there are violations.
2. The worker must participate in the management of social welfare measures established for the benefit of workers or their families, as determined by a collective agreement.
3. The worker must cooperate with the company's management to establish measures that maintain and increase productivity and ensure safety and health at work.
4. The worker must comply with the terms of employment agreed upon in the contract, including diligence and collaboration in the work assigned by the employer, following legal, collective bargaining agreement, and company orders or instructions.
5. The employer can adopt measures for monitoring and controlling the worker's compliance with their obligations and duties, respecting their dignity and considering the worker's capacity if they have a disability.
6. The employer can verify the worker's health status if it is alleged by another worker, with respect for the worker's dignity and privacy, and with the assistance of a representative legal for the workers or another worker from the company if the representative is not available at the workplace.
7. The worker has the right to effective protection in matters of safety and health at work, and they are obligated to observe legal and regulatory measures for safety and health at work.","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?,"1. Yes, it is obligatory to provide prevention of workplace risks training to employees. This is outlined in Section 3.3 of the law, which states that employers must ensure their workers receive theoretical and practical preventive training at the time of hiring, whenever there are changes in job functions, or when new technologies or equipment are introduced. The employees are required to participate in this training and follow it. This is in accordance with Law 31/1995, of November 8, on Prevention of Workplace Risks and its implementing regulations.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?,"Los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo tienen la obligación de vigilar y controlar el cumplimiento de las normas laborales, de seguridad social y de empleo. También devengan medidas para el mantenimiento y incremento de la productividad, así como la sostenibilidad ambiental de la empresa. Además, deben informar a sus representados en relación con las repercusiones laborales y respetar los derechos de información y consulta. En la inspección y control de dichas medidas, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo. El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica en materia preventiva.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?,"1. The powers of direction and control of the business owner in labor activities include managing vigilance over the compliance of labor laws, safety social measures, and employment contracts, as well as participating in social work management for the benefit of workers or their families.
2. They can also collaborate with the company's management to establish measures that maintain and increase productivity and the worker's relationship with the company they depend on.
3. The legal representation of workers from the main company and subcontracting companies, if they share a continuous work center, can gather to coordinate their activities and conditions of execution in accordance with Article 81.
4. The capacity of representation and scope of action for worker representation, as well as their credited hours, are determined by the prevailing legislation and collective bargaining agreements if applicable.
5. The temporary contracting of workers to be transferred to another company can only be done through authorized temporary work agencies in accordance with the legal terms established.
6. It is understood that the illegal transfer of workers is incurred in any case.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?,"1. Yes, a worker can have a labor benefit from different employers through a group contract. The employer would be responsible for the workers as a whole, and a representative would handle the obligations and benefits.
2. If a worker hires an assistant or helper, the employer would also be responsible for this person's work.
3. The training contract aims to provide alternating work with earning a wage or performing a professional activity to acquire necessary skills for the corresponding study levels.
4. The employer can pay the worker's training contract in cash or through a check or similar payment method via credit entities, notifying the company committee or delegates of personnel beforehand.
5. If a worker cannot fulfill their contract due to the employer's delay in providing work, the worker retains the right to their salary, and the employer cannot compensate for the lost wages from other work.
6. A worker can agree with the employer to receive a specialization professional training with the employer for a specific project or task, with the agreement not exceeding two years and being in writing. If the worker leaves before the term, the employer has the right to claim damages and losses.
7. The company's classification system for professionals is determined through collective bargaining or agreement between the company and the workers' representatives, using professional groups for classification.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?,"1. Post-termination pacts do not allow for penalties that reduce vacation time or other benefits to the worker, nor fines.
2. Actions derived from the employment contract will prescribe after the termination date. The termination date is either the end of the agreed-upon term or the end of continuous service with a prolonged agreement or extension.
3. For actions seeking economic benefits or those that cannot be carried out after the contract's termination, the one-year time limit begins from the day the action could have been exercised.
4. The parties to the collective bargaining agreement can establish the duration of the agreement, with different periods possible for different subjects or groups within the same agreement. During the agreement's validity, subjects that meet the legitimacy requirements as per articles 87 and 88 may negotiate its revision.
5. Unless agreed otherwise, collective agreements will be renewed annually unless a formal strike notice is filed. Once the notice is filed and the agreed-upon term is over, the agreement will be implemented in the terms established in the agreement itself. During strike negotiations for contract renewal, if no agreement is reached, the agreement's validity will continue, but any conventional clauses that were abandoned during the agreement's validity will lapse from the strike notice's date.
6. Fixed-term workers can exercise their actions in case of violations related to the call, starting the time limit from the moment of the lack or from the moment they become aware of it.
7. When a fixed-term contract is justified by the celebration of new contracts, subcontracts, or due to administrative decisions, the periods of inactivity will only produce as waiting periods for redeployment between subcontracts. In these cases, collective bargaining agreements for specific sectors can determine a maximum period of inactivity between subcontracts, which, in the absence of a conventional extension, will be three months. Once this period is exceeded, the company will take the necessary co-temporary or definitive measures, in accordance with this norm."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?,"The regime of economic compensation for full-time worker's labor is determined by Section 4. Salaries and Wage Guarantees in the company's salary section (Artículo 26). The salary is considered as the totality of the wages received by the worker in cash or in kind, for the performance of professional services, regardless of the form of remuneration, or during periods of leave. In no case, including special labor relations, can the wage in kind exceed thirty percent of the worker's earned wages, nor allow for the reduction of the whole amount of the minimum wage in kind. Neither will informal payments or supplies received by the worker as a result of their labor activity be considered as salary. At the end of the contract, the working woman has the right to certify the content of the practice carried out. Untrained workers cannot perform extra hours, except as provided in Article 35.3. The remuneration for effective working time will be the one fixed in the applicable collective agreement for these contracts or, in default, the one in the professional level and remuneration grade corresponding to the performed functions. In no case will the remuneration be lower than the minimum remuneration established for the training contract or the minimum wage in proportion to the effective working time. The scope of the training will be regulated by the company's training contract for the acquisition of professional practice, particularly in the Security Social. The execution of this partial-time work contract and its remuneration will be compatible with the pension recognized by the Security Social in the worker's partial retirement. The labor relationship will end upon the worker's total retirement. The partial replacement contract will comply with the following rules: a) It will be concluded with an unemployed worker or a worker who had previously agreed with the company on a determined-term contract. b) Unless as provided in the two preceding paragraphs, the duration of the partial replacement contract that arises from a partial retirement will have to be indefinite or, at least, equal to the time the substitute worker lacks to reach the ordinary retirement age corresponding to what is established in the revised text of the General Security Social Law. If, upon reaching such age, the retired worker is still working,","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?,"Si el empresario ha especializado profesionalmente al trabajador y han acordado que el trabajador permanea en la empresa durante un cierto tiempo, el empresario tendrá derecho a una compensación económica si el trabajador abandona antes del plazo. La indemnización será de daños y perjuicios y no superior a dos años."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?,"1. The rules for professional classification are not explicitly stated in the provided context. However, they seem to involve grouping professionals based on their skills, qualifications, and job duties.
2. The context mentions that the definition of professional groups can be adjusted to meet gender balance and equality criteria. This is done by lowering the age limit for group membership if the female workforce's participation in specific jobs is less than 20% of the total workforce in that sector.
3. The context also includes various aspects that can be addressed in professional classification agreements, such as working hours, turnover systems, annual vacation planning, company-specific classification systems, and measures to balance work and personal life.
4. Agreements and collective bargaining agreements for a group of companies or a plurality of companies with similar organizational or productive reasons have equal priority in these matters.
5. Collective bargaining agreements cannot have higher priority than the agreements and convenors mentioned in point 4.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?,"1. Workers have the right to negotiate collectively on the exercise of their rights, which will be adjusted to ensure there is no direct or indirect discrimination between workers of different genders.
2. Workers with at least one year of service in the company are entitled to a reimbursed, 20-hour annual professional training allowance, linked to the company's activity. The right will be considered fulfilled when the worker can perform actions aimed at obtaining professional training for employment within a company-developed or collectively agreed-upon training plan.
3. Workers have the right to preferential scheduling and remote work access, if the company's working regimen allows it, and when their studies for an academic or professional title are regular.
4. Workers have the right to adjust their regular working hours to attend professional training courses.
5. Workers have the right to adequate training opportunities, with the company covering the costs and considering the time spent on training as effective working time.
6. In collective bargaining, the terms for exercising these rights will be agreed upon.
7. Upon contract completion, the worker will have the right to certify the content of their practical experience.
8. Trainees hired for professional practice training cannot work extra hours, except as specified in article 35.3.
9. The remuneration for effective working time will be the one set in the applicable collective agreement for these contracts or, failing that, the one for the profession and level of remuneration corresponding to the performed functions. The remuneration will not be lower than the minimum remuneration for training alternance nor the minimum interprofessional wage in proportion to effective working time.
10. The scope of the training will be regulated reglamentarily, particularly regarding the training corresponding to the professional practice training contract, especially in relation to direct or indirect discrimination between workers of different genders.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?,"The regulation of promotions in the context provided is not explicitly mentioned. However, it can be inferred that promotions are likely governed by the company's internal policies and procedures, as well as any relevant labor laws and collective bargaining agreements. The context focuses on employment, production, sales, and production planning, but it does not provide specific details on how promotions are handled.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?,"The promotion economy is regulated by several factors, including the work schedule and distribution of working time, the work system (turnover), annual planning of vacations, adaptation to the company's professional classification system for workers, adjustment of aspects of hiring contracts, favoring responsibility and work-life balance, and other provisions outlined in collective agreements. These agreements have equal application priority, followed by collective agreements for groups of companies or a plurality of companies connected by organizational or productive reasons. Sindical can promote the celebration of general elections in functional or territorial areas, which must be communicated to the public labor authority office for deposit and publicity. Election promotions for re-electing representation can only take place three months before the end of the term. If a worker receives professional specialization with the employer to start projects or perform specific tasks, they can agree with the employer for permanent employment during a certain period, not exceeding two years, and formalized in writing. If the worker leaves the job before the deadline, the employer has the right to claim damages and injuries. The professional classification system is established through collective bargaining or agreement between the company and the representatives of the workers, classifying workers into professional groups.","1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?,"Un salario es el recompensa económica que un empleador paga a su empleado por su trabajo. Se calcula generalmente por hora de trabajo o por día de trabajo, y puede incluir bonos, comisiones y otras formas de compensación adicional.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
69,¿Qué debe comprender el salario?,"El salario es la remuneración económica que se paga a un trabajador por su trabajo. El artículo 28 del Estatuto de Igualdad de Oportunidades establece que el empresario debe pagar el mismo salario por trabajos de igual valor, sin discriminación por razón de sexo. Esto incluye la naturaleza de las funciones, condiciones educativas y profesionales, condiciones de formación, desempeño y condiciones laborales en las que se llevan a cabo las actividades. El empresario también está obligado a mantener un registro de los valores medios de salarios, complementos salariales y percepciones extrasalariales de su plantilla, desagregados por trabajadores.","Mediante la negociación colectiva o, en su defecto, el contrato individual, se determinará la estructura del salario, que deberá comprender el salario base, como retribución fijada por unidad de tiempo o de obra y, en su caso, complementos salariales fijados en función de circunstancias relativas a las condiciones personales del trabajador, al trabajo realizado o a la situación y resultados de la empresa, que se calcularán conforme a los criterios que a tal efecto se pacten. Igualmente se pactará el carácter consolidable o no de dichos complementos salariales, no teniendo el carácter de consolidables, salvo acuerdo en contrario, los que estén vinculados al puesto de trabajo o a la situación y resultados de la empresa."
70,¿Quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador?,"The salaries and social security contributions are paid by the employer. The Fondo de Garantía Salarial, financed by the contributions of all entrepreneurs as stated in Article 1.2 of this law, ensures that the salary is not exceeded by thirty percent of the worker's earnings and does not lead to a reduction in the full amount of the minimum wage. The Fondo de Garantía Salarial replaces the Guarantee Fund obligatorily in the rights and actions of the workers, maintaining the privileged character of credits that the article 32 of this law confers on it. If the credits concur with those that can be preserved by the workers from the non-satisfied Fondo, they will be paid out proportionally to their respective values.","Todas las cargas fiscales y de Seguridad Social a cargo del trabajador serán satisfechas por el mismo, siendo nulo todo pacto en contrario."
71,¿Cómo se fija el Salario Mínimo Interprofesional?,"El Salario Mínimo Interprofesional se fija anualmente por el Gobierno después de una consulta con las organizaciones sindicales y asociaciones empresariales. El factors considerados incluyen el índice de precios de consumo, la productividad media nacional, el incremento de la participación del trabajo en la renta nacional y la coyuntura económica general. La revisión semestral se realiza si no se cumplen las previsiones sobre el índice de precios. El trabajo nocturno tiene una retribución específica que se determina en la negociación colectiva, a menos que el salario sea establecido en función del naturaleza del trabajo o se haya acordado una compensación por descansos. En cuanto al trabajo a distancia, las personas trabajadoras pueden prestar su trabajo en los términos previstos en la Ley 10/2021 de trabajo a distancia.","1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
72,¿Cómo se liquida y se paga el salario?,"La liquidación de los salarios se realiza con sujeción a los trámites y garantías establecidos en el artículo 49.2, específicamente en casos de trabajos fijos-discontinuos. El derecho al salario a comisión nacerá en el momento de realizarse y pagarse el negocio, la colocación o venta en que hubiera intervenido el trabajador. El salario puede efectuarse en moneda de curso legal o mediante cheque u otra forma. El Fondo de Garantía Salarial se financiará con las aportaciones efectuadas por todos los empresarios, y su tipo de cotización se fijará por el Gobierno sobre los salarios que sirvan de base para el cálculo de la cotización.","1. La liquidación y el pago del salario se harán puntual y documentalmente en la fecha y lugar convenidos o conforme a los usos y costumbres. El periodo de tiempo a que se refiere el abono de las retribuciones periódicas y regulares no podrá exceder de un mes.
La documentación del salario se realizará mediante la entrega al trabajador de un recibo individual y justificativo del pago del mismo. "
73,¿Cómo se regulan las gratificaciones extraordinarias?,"Las gratificaciones extraordinarias están reguladas por Artículo 31 del código laboral, que establece que el trabajador tiene derecho a dos gratificaciones extraordinarias al año. Uno de ellas debe ser conocida como las fiestas de Navidad y la otra debe ser en el mes que se fije por convenio colectivo o por acuerdo entre el empresario y los representantes legales de los trabajadores. La cuantía de estas gratificaciones se fija por convenio colectivo. No obstante, podrá acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades.","El trabajador tiene derecho a dos gratificaciones extraordinarias al año, una de ellas con ocasión de las fiestas de Navidad y la otra en el mes que se fije por convenio colectivo o por acuerdo entre el empresario y los representantes legales de los trabajadores. Igualmente se fijará por convenio colectivo la cuantía de tales gratificaciones.

No obstante, podrá acordarse en convenio colectivo que las gratificaciones extraordinarias se prorrateen en las doce mensualidades.
"
74,¿Cuáles son las garantías de las que goza el salario?,"1. The salary is considered as the totality of the economic payments made by an employer to a worker for their professional services, whether in cash or in kind.
2. The salary cannot exceed 30% of the worker's earned wages, nor reduce the full monetary value of the minimum monthly wage.
3. Overtime work hours are not considered as part of the salary.
4. The number and compensation of overtime hours worked should be recorded in the employee's pay slip and security contribution documents.
5. To access partial retirement, the worker must agree with their employer on a reduction in working hours.
6. The Fondo de Garantía Salarial will reimburse any satisfaction amounts, subrogating to the worker's rights and actions, maintaining the privileged credit status of the article 32 law.
7. The Fondo de Garantía Salarial will be financed by the contributions made by all employers, whether public or private, as per article 1.2 of this law.
8. The type of contribution will be determined by the government on the salaries used for the base calculation of the contribution to address contingencies from work accidents, occupational illness, and unemployment in the system of Security Social.
9. Insolvency of the employer is considered as existing when the employer cannot fulfill their financial obligations.","1. Los créditos salariales por los últimos treinta días de trabajo y en cuantía que no supere el doble del salario mínimo interprofesional gozarán de preferencia sobre cualquier otro crédito, aunque este se encuentre garantizado por prenda o hipoteca.

2. Los créditos salariales gozarán de preferencia sobre cualquier otro crédito

3. Los créditos por salarios no protegidos en los apartados anteriores tendrán la condición de singularmente privilegiados en la cuantía que resulte de multiplicar el triple del salario mínimo interprofesional por el número de días del salario pendientes de pago, gozando de preferencia sobre cualquier otro crédito, excepto los créditos con derecho real, en los supuestos en los que estos, con arreglo a la ley, sean preferentes. La misma consideración tendrán las indemnizaciones por despido en la cuantía correspondiente al mínimo legal calculada sobre una base que no supere el triple del salario mínimo.

4. El plazo para ejercitar los derechos de preferencia del crédito salarial es de un año, a contar desde el momento en que debió percibirse el salario, transcurrido el cual prescribirán tales derechos.
"
75,¿Qué es el Fondo de Garantía Salarial?,"El Fondo de Garantía Salarial es un mecanismo financiero establecido por la Ley General de la Seguridad Social que se utiliza para reembolsar las cantidades satisfechas a los trabajadores. Este fondo se financia con las aportaciones de los empresarios y su cotización se determine por el Gobierno en función de los salarios que sirvan de base para el cálculo de la cotización. El Fondo se utiliza para atender las contingencias derivadas de accidentes de trabajo, enfermedad profesional y desempleo en el sistema de la Seguridad Social. Los excedentes de ingresos que financian las prestaciones por desempleo, así como las aportaciones al Presupuesto General del Estado y los rendimientos del Fondo, son recursos del mismo.","1. El Fondo de Garantía Salarial, abonará a los trabajadores el importe de los salarios pendientes de pago a causa de insolvencia o concurso del empresario.

A los anteriores efectos, se considerará salario la cantidad reconocida como tal en acto de conciliación o en resolución judicial por todos los conceptos a que se refiere el artículo 26.1, así como los salarios de tramitación en los supuestos en que legalmente procedan, sin que pueda el Fondo abonar, por uno u otro concepto, conjunta o separadamente, un importe superior a la cantidad resultante de multiplicar el doble del salario mínimo interprofesional diario, incluyendo la parte proporcional de las pagas extraordinarias, por el número de días de salario pendiente de pago, con un máximo de ciento veinte días.
"
