,question,answer,ground_truth
46,¿Qué tipos de trabajo se pueden realizar respecto a la duración del contrato?,"g) Si al término del contrato la persona continúa en la empresa, no podrá concertarse un nuevo periodo de prueba, computándose la duración del contrato formativo a efectos de antigüedad en la empresa.
h) Los contratos formativos celebrados en fraude de ley o aquellos respecto de los cuales la empresa incumpla sus obligaciones formativas se entenderán concertados como contratos indefinidos de carácter ordinario.
i) Reglamentariamente se establecerán, previa consulta con las administraciones competentes en la formación objeto de realización mediante contratos formativos, los requisitos que deben cumplirse para la celebración de los mismos, tales como el número de contratos por tamaño de centro de trabajo, las personas en formación por tutor o tutora, o las exigencias en relación con la estabilidad de la plantilla.
c) Sobre las previsiones del empresario de celebración de nuevos contratos, con indicación del número de estos y de las modalidades y tipos que serán utilizados, incluidos los contratos a tiempo parcial, la realización de horas complementarias por los trabajadores contratados a tiempo parcial y de los supuestos de subcontratación.
7. Las empresas que pretendan suscribir contratos formativos, podrán solicitar por escrito al servicio público de empleo competente, información relativa a si las personas a las que pretenden contratar han estado previamente contratadas bajo dicha modalidad y la duración de estas contrataciones. Dicha información deberá ser trasladada a la representación legal de las personas trabajadoras y tendrá valor liberatorio a efectos de no exceder la duración máxima de este contrato.",El contrato de trabajo podrá concertarse por tiempo indefinido o por una duración determinada.
47,¿Cuándo se pueden realizar contratos de duración determinada?,"Contratos de duración determinada se pueden realizar según lo establecido en la ley y los convenios colectivos de ámbito sectorial. Estos contratos pueden ser a tiempo parcial, definitivas o cortafuegos, dependiendo del acuerdo entre las partes involucradas.","a) Cuando se contrate al trabajador para la realización de una obra o servicio determinados, con autonomía y sustantividad propia dentro de la actividad de la empresa y cuya ejecución, aunque limitada en el tiempo, sea en principio de duración incierta.
no podrán tener una duración superior a tres años ampliable hasta doce meses más por convenio colectivo de ámbito sectorial 
Transcurridos estos plazos, los trabajadores adquirirán la condición de trabajadores fijos de la empresa.
b) Cuando las circunstancias del mercado, acumulación de tareas o exceso de pedidos así lo exigieran, aun tratándose de la actividad normal de la empresa. En tales casos, los contratos podrán tener una duración máxima de seis meses, dentro de un periodo de doce meses, contados a partir del momento en que se produzcan dichas causas. Por convenio colectivo de ámbito sectorial estatal o, en su defecto, por convenio colectivo sectorial de ámbito inferior, podrá modificarse la duración máxima de estos contratos y el periodo dentro del cual se puedan realizar en atención al carácter estacional de la actividad en que dichas circunstancias se puedan producir. En tal supuesto, el periodo máximo dentro del cual se podrán realizar será de dieciocho meses, no pudiendo superar la duración del contrato las tres cuartas partes del periodo de referencia establecido ni, como máximo, doce meses.

En caso de que el contrato se hubiera concertado por una duración inferior a la máxima legal o convencionalmente establecida, podrá prorrogarse mediante acuerdo de las partes, por una única vez, sin que la duración total del contrato pueda exceder de dicha duración máxima.
c) Cuando se trate de sustituir a trabajadores con derecho a reserva del puesto de trabajo, siempre que en el contrato de trabajo se especifique el nombre del sustituido y la causa de sustitución.
"
48,¿Qué efecto tiene un contrato temporal celebrado en fraude de ley?,"Un contrato temporal celebrado en fraude de ley puede tener varios efectos negativos, entre ellos la imposibilidad de prestación si el empresario no cumple con la entrega de trabajo, lo que garantiza al trabajador su derecho a su salario. Además, si el trabajador no puede realizar sus servicios debido a la retraso del empresario y no ha sido capaz de encontrar otro trabajo, el trabajador seguirá recibiendo su salario. También, si el trabajador disfruta del permiso parental y su correcto funcionamiento es alterado, la empresa puede aplazar la concesión del permiso por un período razonable. Finalmente, si el contrato de trabajo se extiende por mutuo acuerdo o por las causas consignadas en el contrato, o por expiración del tiempo convenido, la persona trabajadora tendrá derecho a recibir una indemnización.",Se presumirán por tiempo indefinido los contratos temporales celebrados en fraude de ley.
49,¿Cuándo se deben notificar los contratos determinados a la representación legal de los trabajadores?,Los trabajadores deben notificarlos en su primer día laboral después del acuerdo o comunicación de la decisión.,Los empresarios habrán de notificar a la representación legal de los trabajadores en las empresas los contratos realizados de acuerdo con las modalidades de contratación por tiempo determinado previstas en este artículo cuando no exista obligación legal de entregar copia básica de los mismos.
50,¿Qué derechos tiene un trabajador con un contrato temporal?,"Based on the provided context, a worker with a temporary contract has the right to their salary if the employer fails to provide work due to imputable obstacles. The worker's rights are not compensated by other work they may have done in another time. The employer can request information about previous contracts with potential employees for formative contracts. A part-time or shift work contract is understood as an agreement to work for a number of hours per day, week, month, or year, less than the full-time working hours of a full-time employee. A worker can agree to stay with the same employer for a certain period after receiving professional training or specialization. The company and the worker can negotiate a classification system for professions through groups of professionals.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
El empresario deberá informar a los trabajadores de la empresa con contratos de duración determinada o temporales, incluidos los contratos formativos, sobre la existencia de puestos de trabajo vacantes, a fin de garantizarles las mismas oportunidades de acceder a puestos permanentes que los demás trabajadores."
51,¿Qué derechos tiene un trabajador con un contrato de duración determinada?,"1. A un trabajador con un contrato de duración determinada se le den derechos de conocer la duración del contrato y, en caso de incumplimiento, recibir compensación económica.
2. En el caso de un contrato de plazo temporal, el trabajador tiene derecho a solicitar un certificado de contrato de duración determinada o temporal para acreditar su condición como trabajador fija en la empresa.
3. El Servicio Público de Empleo emitirá el certificado solicitado y lo pondrá en conocimiento de la empresa y la Inspección de Trabajo y Seguridad Social si se han sobrepasado los límites máximos temporales establecidos.
4. Un trabajador con un contrato por tiempo indefinido fijo-discontinuo tiene derecho a solicitar un certificado de contrato para acreditar su condición como trabajador fija en la empresa.
5. En caso de incumplimiento del contrato, el trabajador puede recibir compensación económica u otros derechos vinculados a la plena dedicación.","Los trabajadores con contratos temporales y de duración determinada tendrán los mismos derechos que los trabajadores con contratos de duración indefinida, sin perjuicio de las particularidades específicas de cada una de las modalidades contractuales en materia de extinción del contrato y de aquellas expresamente previstas en la ley en relación con los contratos formativos. 
Cuando un determinado derecho o condición de trabajo esté atribuido en las disposiciones legales o reglamentarias y en los convenios colectivos en función de una previa antigüedad del trabajador, esta deberá computarse según los mismos criterios para todos los trabajadores, cualquiera que sea su modalidad de contratación.
"
52,¿Qué características tiene un contrato fijo-discontinuo?,"Un contrato fijo-discontinuo es un contrato de trabajo en el que el empleado se acepta para trabajar una cantidad determinada de horas por semana, pero puede ser reducido o suspendida por razones específicas. Estos contratos están regulados por la ley y tienen ciertas características, como el requisito de que el empleador conozca el día y la hora de las horas complementarias con un préaviso mínimo de tres días, salvo que el convenio establezca un plazo de preaviso inferior. También puede quedar sin efecto por razones como atención a responsabilidades familiares, necesidades formativas o incompatibilidad con otro contrato a tiempo parcial. Además, las empresas pueden solicitar información sobre si los trabajadores han estado previamente contratados bajo la modalidad de fijo-discontinuo y la duración de estas contrataciones.","1. El contrato por tiempo indefinido fijo-discontinuo se concertará para realizar trabajos que tengan el carácter de fijos-discontinuos y no se repitan en fechas ciertas, dentro del volumen normal de actividad de la empresa.

A los supuestos de trabajos discontinuos que se repitan en fechas ciertas les será de aplicación la regulación del contrato a tiempo parcial celebrado por tiempo indefinido.

2. Los trabajadores fijos-discontinuos serán llamados en el orden y la forma que se determine en los respectivos convenios colectivos, pudiendo el trabajador, en caso de incumplimiento, reclamar en procedimiento de despido ante la jurisdicción social, iniciándose el plazo para ello desde el momento en que tuviese conocimiento de la falta de convocatoria.

3. Este contrato se deberá formalizar necesariamente por escrito en el modelo que se establezca y en él deberá figurar una indicación sobre la duración estimada de la actividad, así como sobre la forma y orden de llamamiento que establezca el convenio colectivo aplicable, haciendo constar igualmente, de manera orientativa, la jornada laboral estimada y su distribución horaria.

4. Los convenios colectivos de ámbito sectorial podrán acordar, cuando las peculiaridades de la actividad del sector así lo justifiquen, la celebración a tiempo parcial de los contratos fijos-discontinuos, así como los requisitos y especialidades para la conversión de contratos temporales en contratos fijos-discontinuos.
"
53,¿Es posible la discriminación en las relaciones laborales?,"Based on the provided context, it is not possible to definitively answer whether discrimination is possible in labor relations. However, the Legislative Consolidated Law mentions that labor contracts can be suspended due to discrimination and that workers have the right to economic promotion without discrimination. Therefore, it suggests that discrimination in labor relations is not permitted or is subject to certain measures to address it.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
54,¿Es posible la discriminación en las relaciones laborales?,"Based on the provided context, it is not explicitly stated that discrimination in labor relations is impossible. However, it does mention that workers have rights to promotion and equal opportunity, which could be seen as preventing discrimination. The context also mentions measures to eliminate or compensate for situations of discrimination. Therefore, while the context does not definitively state that discrimination is impossible, it also does not provide evidence that it is allowed.","Se entenderán nulos y sin efecto los preceptos reglamentarios, las cláusulas de los convenios colectivos, los pactos individuales y las decisiones unilaterales del empresario que den lugar en el empleo, así como en materia de retribuciones, jornada y demás condiciones de trabajo, a situaciones de discriminación directa o indirecta 

Serán igualmente nulas las órdenes de discriminar y las decisiones del empresario que supongan un trato desfavorable de los trabajadores como reacción ante una reclamación efectuada en la empresa o ante una acción administrativa o judicial destinada a exigir el cumplimiento del principio de igualdad de trato y no discriminación.                                                                     
El empresario está obligado a pagar por la prestación de un trabajo de igual valor la misma retribución, satisfecha directa o indirectamente, y cualquiera que sea la naturaleza de la misma, salarial o extrasalarial, sin que pueda producirse discriminación alguna por razón de sexo en ninguno de los elementos o condiciones de aquella.
"
55,¿Es posible realizar registros sobre el trabajador?,"No es posible realizar registros sobre el trabajador. Según el contexto proporcionado, la empresa debe comunicar el finalizado con la inaplicación de condiciones de trabajo a la autoridad laboral, pero no se menciona que se realicen registros sobre el trabajador individual. Además, se excede la empresa no estará obligada a divulgar información específicas relacionadas con secretos industriales, financieros o comerciales que puedan obstaculizar el funcionamiento de la empresa o causar graves perjuicios en su estabilidad económica.","Solo podrán realizarse registros sobre la persona del trabajador, en sus taquillas y efectos particulares, cuando sean necesarios para la protección del patrimonio empresarial y del de los demás trabajadores de la empresa, dentro del centro de trabajo y en horas de trabajo. "
56,¿Qué derechos y obligaciones tiene un trabajador en materia de seguridad y salud en el trabajo?,"1. The worker has the right to effective protection in matters of safety and health at work.
2. The worker is obligated to comply with legal and regulatory measures for workplace safety and health.
3. The employer can verify the worker's health status if the worker is absent from work due to illness, to justify their absence. This can lead to the suspension of economic benefits from the employer.
4. The worker has the right to privacy in the use of digital devices provided by the employer, the right to disconnect, and the right to privacy in relation to video surveillance and geolocation, as regulated by data protection laws and digital rights legislation.
5. There are specific labor relationships with a pact of non-competition and permanent employment, such as those involving people who intervene in commercial operations for one or more companies without assuming the risks and uncertainties involved, those with disabilities who provide services in specialized employment centers, minors under internment measures for the fulfillment of their criminal responsibility, students for the formation of health science specialists, lawyers providing services in law firm partners' offices, and any other work explicitly declared as a special labor relationship by a law.
6. In all the cases mentioned, the regulation of these labor relationships respects the basic rights recognized by the Constitution.
7. The sources of the labor relationship are regulated by the following articles: Art. 19 - Safety and health at work, Art. 20 bis - Digital privacy and disconnect, Art. 21 - Non-compete and permanent employment pacts, and others.","1. El trabajador, en la prestación de sus servicios, tendrá derecho a una protección eficaz en materia de seguridad y salud en el trabajo.

2. El trabajador está obligado a observar en su trabajo las medidas legales y reglamentarias de seguridad y salud en el trabajo.

3. En la inspección y control de dichas medidas que sean de observancia obligada por el empresario, el trabajador tiene derecho a participar por medio de sus representantes legales en el centro de trabajo, si no se cuenta con órganos o centros especializados competentes en la materia a tenor de la legislación vigente.
"
57,¿Es obligatorio realizar formación acerca de Prevención de Riesgos Laborales?,"No es obligatorio realizar formación acerca de Prevención de Riesgos Laborales, pero se aplican otras regulaciones para proteger a los menores en el trabajo. Estas regulaciones incluyen la prohibición de trabajar a menores de diecisésixte años, la limitación de horas extraordinarias para menores de dieciocho años y la autorización de intervención de menores de diecisésixte años en espectáculos públicos solo en casos excepcionales.","El empresario está obligado a garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de esta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. "
58,¿Cuál es la obligación de los delegados de prevención o representantes legales de los trabajadores en materia de seguridad y salud en el trabajo?,"1. Solo pueden realizar registros sobre una persona del trabajador en sus taquillas y efectos particulares cuando sean necesarios para proteger el patrimonio empresarial y los demás trabajadores de la empresa. Se respetará la dignidad e intimidad del trabajador durante su realización.
2. Los trabajadores tienen derecho a una protección eficaz en materia de seguridad y salud en el trabajo.
3. Los trabajadores están obligados a observar las medidas legales y regulamentarias de seguridad y salud en el trabajo.
4. El empresario puede verificar el estado de salud del trabajador que es alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico.
5. Los trabajadores tienen derecho a la intimidad en el uso de los dispositivos digitales puestos a su disposición por el empleador, a la desconexión digital y a la intimidad frente al uso de dispositivos de videovigilancia y geolocalización.
6. Los trabajadores tienen derecho a formación en Ciencias de la Salud.
7. Los abogados que prestan servicios en despachos de abogados, individuales o colectivos tienen una relación laboral especial declarada por una ley.
8. La regulación de dichas relaciones laborales respetará los derechos básicos reconocidos por la Constitución.","Los delegados de prevención y, en su defecto, los representantes legales de los trabajadores en el centro de trabajo, que aprecien una probabilidad seria y grave de accidente por la inobservancia de la legislación aplicable en la materia, requerirán al empresario por escrito para que adopte las medidas oportunas que hagan desaparecer el estado de riesgo; si la petición no fuese atendida en un plazo de cuatro días, se dirigirán a la autoridad competente; 

Si el riesgo de accidente fuera inminente, la paralización de las actividades podrá ser acordada por los representantes de los trabajadores, por mayoría de sus miembros. 
El acuerdo será comunicado de inmediato a la empresa y a la autoridad laboral, la cual, en veinticuatro horas, anulará o ratificará la paralización acordada.
"
59,¿Cuáles son los poderes de dirección y control del empresario en la actividad laboral?,"The powers of direction and control of the entrepreneur in labor activities include:

1. Personal involvement in business operations for one or more entrepreneurs, where they are personally responsible for the successful outcome of the operation and bear the risk and fortune of the same.
2. The right to be informed trimesterly about the general economic situation of the company's sector, the company's economic situation, the recent and probable evolution of its activities, including medium-term environmental actions that may impact employment, as well as production and sales, including the production plan.
3. The definition of professional groups based on the aggregation of professional skills, qualifications, and the general content of the performance, which can include different tasks, functions, professionally specialized areas, or assigned responsibilities.
4. The definition of professional groups adjusted to criteria and systems that ensure the absence of gender imbalance, job positions, classification criteria, and remuneration analysis.","1. El trabajador estará obligado a realizar el trabajo convenido bajo la dirección del empresario o persona en quien este delegue.

 el trabajador debe al empresario la diligencia y la colaboración en el trabajo que marquen las disposiciones legales, los convenios colectivos y las órdenes o instrucciones adoptadas por aquel en el ejercicio regular de sus facultades de dirección y, en su defecto, por los usos y costumbres. 
3. El empresario podrá adoptar las medidas que estime más oportunas de vigilancia y control para verificar el cumplimiento por el trabajador de sus obligaciones y deberes laborales, 
4. El empresario podrá verificar el estado de salud del trabajador que sea alegado por este para justificar sus faltas de asistencia al trabajo, mediante reconocimiento a cargo de personal médico. La negativa del trabajador a dichos reconocimientos podrá determinar la suspensión de los derechos económicos que pudieran existir a cargo del empresario por dichas situaciones.
"
60,¿Puede el trabajador tener una prestación laboral para diferentes empresarios?,"Yes, a worker can have a labor benefit for different employers, with a maximum of twelve pay periods. However, the specific conditions and requirements may vary depending on the laws and regulations of the country or state where the work is performed.","No podrá efectuarse la prestación laboral de un trabajador para diversos empresarios cuando se estime concurrencia desleal o cuando se pacte la plena dedicación mediante compensación económica expresa, en los términos que al efecto se convengan.
"
61,¿Cuáles son las características de un pacto de no concurrencia posterior a la extinción del contrato?,"1. The pact of non-competition after the termination of the contract can be altered if it significantly impairs the proper functioning of the company. The company can postpone the implementation of the pact for a reasonable period, providing a written justification and offering an alternative flexible solution.
2. The pact of non-competition can be terminated by mutual agreement of the parties, valid claims based on the contract (except for abuse of rights), or expiration of the agreed term.
3. Upon termination, the employee is entitled to receive a severance payment equal to a portion of their daily salary for each year of service, up to 60% of their regular hours contracted.
4. The employee must be informed of the time and date for completing any additional hours agreed upon at least three days beforehand, unless the collective agreement specifies a shorter notice period.
5. A pact for additional hours can be terminated by the employee's resignation, provided they give at least 15 days' notice after one year of its celebration, if any of the following circumstances occur:
   a. Family responsibilities, as stated in Article 37.6.
   b. Educational needs, if the incompatibility is proven.
   c. Incompatibility with another part-time work agreement.
6. Fixed-term employees can exercise their rights in case of breaches related to the calling, starting the period from the moment of the lack or from the moment they become aware of it.
7. When a fixed-term employment contract is terminated due to the establishment of new contracts, subcontracts, or administrative decisions, the periods of inactivity can only be considered as waiting periods for re-employment between subcontracts.
8. Collective bargaining agreements may determine a maximum period of inactivity between subcontracts, which, if not predetermined, will be three months. Once this period is completed, the company will take appropriate co-temporary or final measures, as outlined in the relevant norms."," no podrá tener una duración superior a dos años para los técnicos y de seis meses para los demás trabajadores, solo será válido si concurren los requisitos siguientes:

a) Que el empresario tenga un efectivo interés industrial o comercial en ello.

b) Que se satisfaga al trabajador una compensación económica adecuada.
"
62,¿Cuál es el régimen de la compensación económica por plena dedicación del trabajador?,"El régimen de la compensación económica por plena dedicación del trabajador se calcula a partir de veinte días por año de servicio, con un límite máximo anual de una indemnización. No se puede superar el doble del salario mínimo interprofesional, incluyendo la parte proporcionada por las pagas extraordinarias. Si los trabajadores perceptores solicitan el abono de la indemnización no satisfecha por el empresario, el límite de la prestación indemnizatoria a cargo del Fondo se reducirá en la cantidad ya percibida. El Fondo asume las obligaciones especificadas en los apartados anteriores, previa instrucción de expediente para la comprobación de su procedencia.","el trabajador podrá rescindir el acuerdo y recuperar su libertad de trabajo en otro empleo, comunicándolo por escrito al empresario con un preaviso de treinta días, perdiéndose en este caso la compensación económica u otros derechos vinculados a la plena dedicación."
63,¿Tendrá derecho el empresario a percibir una compensación económica por especialización profesional si se abandona el trabajo?,"El empresario no tiene derecho automatico a percibir una compensación económica por especialización profesional si se abandona el trabajo. Sin embargo, se pueden pactar acuerdos para la permanencia en la empresa durante un tiempo determinado y la indemnización en caso de abandono prematuro."," El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito. Si el trabajador abandona el trabajo antes del plazo, el empresario tendrá derecho a una indemnización de daños y perjuicios."
64,¿Cuáles son las reglas del sistema de clasificación profesional?,"1. The classification professional system rules are not explicitly provided in the given context. However, they likely involve grouping professionals based on their skills, education, and job responsibilities.
2. The definition of professional groups should be adjusted according to gender, job positions, categorization systems, and compensation to ensure productivity or company absence.
3. If a new college is established based on a specific group composition, its electoral norms should adapt to the new number of colleges. The committee positions in each company should be distributed proportionally.
4. For issuing accreditative certificates of representative organizations' capacity in state-level, as per Article 75.7, autonomous communities must submit monthly copies of registered electoral acts to the state public office.","1. Mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores, se establecerá el sistema de clasificación profesional de los trabajadores por medio de grupos profesionales.

2. Se entenderá por grupo profesional el que agrupe unitariamente las aptitudes profesionales, titulaciones y contenido general de la prestación, y podrá incluir distintas tareas, funciones, especialidades profesionales o responsabilidades asignadas al trabajador.

3. La definición de los grupos profesionales se ajustará a criterios y sistemas que tengan como objeto garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres.

4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
"
65,¿Qué derechos tiene el trabajador respecto a la promoción y formación profesional en el trabajo?,"1. El trabajador tiene derecho a permisos retribuidos de veinte horas anuales de formación profesional para el empleo, acumulables por un periodo de hasta cinco años. Estos permisos se entenderán cumplidos cuando el trabajador puede realizar las acciones formativas dirigidas a la obtención de la formación profesional para el empleo en el marco de un plan de formación desarrollado por iniciativa empresarial o comprometido por la negociación colectiva.

2. El trabajador tiene derecho a pactar con el empresario la permanencia en dicha empresa durante cierto tiempo después de recibir una especialización profesional con cargo al empresario para poner en marcha proyectos determinados o realizar un trabajo específico. El acuerdo no será de duración superior a dos años y se formalizará siempre por escrito.

3. El sistema de clasificación profesional de los trabajadores se establecerá mediante la negociación colectiva o, en su defecto, acuerdo entre la empresa y los representantes de los trabajadores. Este sistema cumplirá con lo previsto en el artículo 28.1 y no tendrá que generar discriminación tanto directa como indirecta entre mujeres y hombres.

4. El trabajador tendrá derecho al disfrute de los permisos necesarios para concurrir a exámenes, así como a una preferencia a elegir turno de trabajo y a acceder al trabajo a distancia, si tal es el régimen establecido por la empresa.","a) Al disfrute de los permisos necesarios para concurrir a exámenes, 
cuando curse con regularidad estudios para la obtención de un título académico o profesional.

b) A la adaptación de la jornada ordinaria de trabajo para la asistencia a cursos de formación profesional.

c) A la concesión de los permisos oportunos de formación o perfeccionamiento profesional con reserva del puesto de trabajo.

d) A la formación necesaria para su adaptación a las modificaciones operadas en el puesto de trabajo. La misma correrá a cargo de la empresa, 
El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo.

3. Los trabajadores con al menos un año de antigüedad en la empresa tienen derecho a un permiso retribuido de veinte horas anuales de formación profesional para el empleo, vinculada a la actividad de la empresa, acumulables por un periodo de hasta cinco años. "
66,¿Cómo se regulan los ascensos?,"Los ascensos están regulados por la Ley de Trabajo y Seguridad Social. El régimen jurídico aplicable en los casos de contratas y subcontratas con centros especiales de empleo se encuentra en el primer disposición adicional vigesimoséptimo del boletín oficial del estado. Elecciones a órganos de representación en el ámbito de las personas artistas que desarrollan su actividad en las artes escénicas, audiovisuales y musicales, así como de las personas que realizan actividades técnicas o auxiliares necesarias para el desarrollo de dicha actividad se regulan en la disposición adicional vigesimoctava. Las reclamaciones en materia electoral están reguladas por el artículo 76 de la Ley de Trabajo y Seguridad Social. Los trabajadores pueden representarse por sindicatos que tengan la consideración de más representativos a nivel estatal, así como por organizaciones sindicales afiliadas, federadas o confederadas a los mismos.","1. Los ascensos dentro del sistema de clasificación profesional se producirán conforme a lo que se establezca en convenio o, en su defecto, en acuerdo colectivo entre la empresa y los representantes de los trabajadores.

teniendo en cuenta la formación, méritos, antigüedad del trabajador, así como las facultades organizativas del empresario.

2. Los ascensos y la promoción profesional en la empresa se ajustarán a criterios y sistemas que tengan como objetivo garantizar la ausencia de discriminación, tanto directa como indirecta, entre mujeres y hombres, pudiendo establecerse medidas de acción positiva dirigidas a eliminar o compensar situaciones de discriminación.
"
67,¿Cómo se regula la promoción económica?,"La promoción económica se regula por artículo 75 del boletín oficial de estado legalización consolidada. Esto incluye votación para delegados y comités de empresa, así como reclamaciones en materia electoral. Además, las comunidades autónomas deben remitir mensualmente copia de las actas electorales registradas a la oficina pública estatal.","1. El trabajador, en función del trabajo desarrollado, podrá tener derecho a una promoción económica en los términos fijados en convenio colectivo o contrato individual."
68,¿Qué se considera salario?,"No se considera un salario la información necesaria para responder a su pregunta. Sin embargo, en general, un salario se refiere al recompensa económica que un empleado recibirá por sus servicios.","1. Se considerará salario la totalidad de las percepciones económicas de los trabajadores, en dinero o en especie, por la prestación profesional de los servicios laborales por cuenta ajena, ya retribuyan el trabajo efectivo, cualquiera que sea la forma de remuneración, o los periodos de descanso computables como de trabajo.

En ningún caso, incluidas las relaciones laborales de carácter especial a que se refiere el artículo 2, el salario en especie podrá superar el treinta por ciento de las percepciones salariales del trabajador, ni dar lugar a la minoración de la cuantía íntegra en dinero del salario mínimo interprofesional.

2. No tendrán la consideración de salario las cantidades percibidas por el trabajador en concepto de indemnizaciones o suplidos por los gastos realizados como consecuencia de su actividad laboral, las prestaciones e indemnizaciones de la Seguridad Social y las indemnizaciones correspondientes a traslados, suspensiones o despidos.
"
69,¿Qué debe comprender el salario?,"El salario es el recompensa económica que un empleador otorga a un empleado por su trabajo. Es una forma de compensación para los servicios proporcionados por el empleado y se puede ser en forma de dinero o no. El salario puede estar establecido por un acuerdo mutuo entre las partes, por una norma legal o por una junta de administración. En algunos casos, el salario también puede incluir bonos, descuentos en tiempo de pago o otras formas de recompensas adicionales.","Mediante la negociación colectiva o, en su defecto, el contrato individual, se determinará la estructura del salario, que deberá comprender el salario base, como retribución fijada por unidad de tiempo o de obra y, en su caso, complementos salariales fijados en función de circunstancias relativas a las condiciones personales del trabajador, al trabajo realizado o a la situación y resultados de la empresa, que se calcularán conforme a los criterios que a tal efecto se pacten. Igualmente se pactará el carácter consolidable o no de dichos complementos salariales, no teniendo el carácter de consolidables, salvo acuerdo en contrario, los que estén vinculados al puesto de trabajo o a la situación y resultados de la empresa."
70,¿Quién satisface las cargas fiscales y de Seguridad Social a cargo del trabajador?,"The workers who fulfill the tax and social security contributions are the ones who will be responsible for paying them. The Inspectoin of Work and Social Security will have access to the data through automated procedures and applications to know the limits regarding the application of the mechanisms, the special conditions for social security contributions for companies and the corresponding benefits, with the aim of carrying out the appropriate actions of control. A Fondo Sin Personalidad Jurídica, adscrito al Ministerio de Trabajo y Economía Social, will be established to finance the needs of the future, based on the cyclical and sectoral mechanism of the RED fund in terms of benefits and exemptions for companies' contributions to social security, including training costs, in accordance with the development norm. The Fondo de Garantía Salarial will subrogate obligatorily in the rights and actions of the workers, maintaining the privileged character of credit that Article 32 of this law confers on them. If these credits overlap with the ones that workers can retain from the Fondo, they will be paid out proportionally to their respective amounts. The Fondo of Garantía Salarial will be financed with the contributions made by all employers referred to in Article 1.2 of this law, whether they are public or private. The type of contribution will be fixed by the Government on the salaries used as a basis for calculating the contribution to deal with contingencies resulting from accidents at work, occupational disease, and unemployment in the security system. The workers' insolvency is understood as the situation where the additional hours are not computed for the percentages of additional hours agreed upon in the letters c). The performance of additional hours must respect the limits established for the working time and rest periods outlined in Articles 34.3 and 4; 36.1 and 37.1. The additional hours actually performed will be remunerated as regular hours, computed for the bases of social security contributions and periods of residence and regulatory bases of benefits. For this purpose, the number and remuneration of the additional hours performed will be recorded in the individual salary receipt and in the documents of social security contributions to the security system. To access partial retirement, in accordance with the terms established in the text revised from the General Law of Social Security and other corresponding provisions, the worker must agree with their company a reduction in working hours and in the","Todas las cargas fiscales y de Seguridad Social a cargo del trabajador serán satisfechas por el mismo, siendo nulo todo pacto en contrario."
71,¿Cómo se fija el Salario Mínimo Interprofesional?,"The minimum wage is set by the Law 4/2024, which establishes that it is proportional to the part of cash or extraordinary payments. The limit of ineligibility is set at the annual salary of the minimum wage, calculated as a prorated amount over twelve months.","1. El Gobierno fijará, previa consulta con las organizaciones sindicales y asociaciones empresariales más representativas, anualmente, el salario mínimo interprofesional, 

Igualmente se fijará una revisión semestral para el caso de que no se cumplan las previsiones sobre el índice de precios citado.

La revisión del salario mínimo interprofesional no afectará a la estructura ni a la cuantía de los salarios profesionales cuando estos, en su conjunto y cómputo anual, fueran superiores a aquel.

2. El salario mínimo interprofesional, en su cuantía, es inembargable.
"
